magic	version	structure	wire_size	field	type	offset_lp64	offset_ilp32
0x2167	sysstat-6.0.0	stats_serial	32	brk	U32	16	16
0x2167	sysstat-6.0.0	stats_serial	32	overrun	U32	20	20
0x2167	sysstat-6.0.0	stats_serial	32	line	U32	24	24
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_packets	CULong	0	0
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_packets	CULong	8	8
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_bytes	CULong	16	16
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_bytes	CULong	24	24
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_compressed	CULong	32	32
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_compressed	CULong	40	40
0x2167	sysstat-6.0.0	stats_net_dev	144	multicast	CULong	48	48
0x2167	sysstat-6.0.0	stats_net_dev	144	collisions	CULong	56	56
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_errors	CULong	64	64
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_errors	CULong	72	72
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_dropped	CULong	80	80
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_dropped	CULong	88	88
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2167	sysstat-6.0.0	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2167	sysstat-6.0.0	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2167	sysstat-6.0.0	stats_net_dev	144	interface	Bytes(16)	128	128
0x2167	sysstat-6.0.0	stats_irq_cpu	8	interrupt	U32	0	0
0x2167	sysstat-6.0.0	stats_irq_cpu	8	irq	U32	4	4
0x2167	sysstat-6.0.0	disk_stats	80	rd_sect	U64	0	0
0x2167	sysstat-6.0.0	disk_stats	80	wr_sect	U64	16	16
0x2167	sysstat-6.0.0	disk_stats	80	rd_ticks	CULong	32	32
0x2167	sysstat-6.0.0	disk_stats	80	wr_ticks	CULong	40	40
0x2167	sysstat-6.0.0	disk_stats	80	tot_ticks	CULong	48	48
0x2167	sysstat-6.0.0	disk_stats	80	rq_ticks	CULong	56	56
0x2167	sysstat-6.0.0	disk_stats	80	nr_ios	CULong	64	64
0x2167	sysstat-6.0.0	disk_stats	80	major	U32	72	72
0x2167	sysstat-6.0.0	disk_stats	80	minor	U32	76	76
0x2168	sysstat-6.1.1	file_hdr	240	sa_ust_time	CULong	0	0
0x2168	sysstat-6.1.1	file_hdr	240	sa_actflag	U32	8	8
0x2168	sysstat-6.1.1	file_hdr	240	sa_nr_pid	U32	12	12
0x2168	sysstat-6.1.1	file_hdr	240	sa_irqcpu	U32	16	16
0x2168	sysstat-6.1.1	file_hdr	240	sa_nr_disk	U32	20	20
0x2168	sysstat-6.1.1	file_hdr	240	sa_proc	U32	24	24
0x2168	sysstat-6.1.1	file_hdr	240	sa_serial	U32	28	28
0x2168	sysstat-6.1.1	file_hdr	240	sa_iface	U32	32	32
0x2168	sysstat-6.1.1	file_hdr	240	sa_magic	U16	36	36
0x2168	sysstat-6.1.1	file_hdr	240	sa_st_size	U16	38	38
0x2168	sysstat-6.1.1	file_hdr	240	sa_day	U8	40	40
0x2168	sysstat-6.1.1	file_hdr	240	sa_month	U8	41	41
0x2168	sysstat-6.1.1	file_hdr	240	sa_year	U8	42	42
0x2168	sysstat-6.1.1	file_hdr	240	sa_sizeof_long	U8	43	43
0x2168	sysstat-6.1.1	file_hdr	240	sa_sysname	Bytes(65)	44	44
0x2168	sysstat-6.1.1	file_hdr	240	sa_nodename	Bytes(65)	109	109
0x2168	sysstat-6.1.1	file_hdr	240	sa_release	Bytes(65)	174	174
0x2168	sysstat-6.1.1	file_stats	464	uptime	U64	0	0
0x2168	sysstat-6.1.1	file_stats	464	uptime0	U64	16	16
0x2168	sysstat-6.1.1	file_stats	464	context_swtch	U64	32	32
0x2168	sysstat-6.1.1	file_stats	464	cpu_user	U64	48	48
0x2168	sysstat-6.1.1	file_stats	464	cpu_nice	U64	64	64
0x2168	sysstat-6.1.1	file_stats	464	cpu_system	U64	80	80
0x2168	sysstat-6.1.1	file_stats	464	cpu_idle	U64	96	96
0x2168	sysstat-6.1.1	file_stats	464	cpu_iowait	U64	112	112
0x2168	sysstat-6.1.1	file_stats	464	cpu_steal	U64	128	128
0x2168	sysstat-6.1.1	file_stats	464	irq_sum	U64	144	144
0x2168	sysstat-6.1.1	file_stats	464	ust_time	CULong	160	160
0x2168	sysstat-6.1.1	file_stats	464	processes	CULong	168	168
0x2168	sysstat-6.1.1	file_stats	464	pgpgin	CULong	176	176
0x2168	sysstat-6.1.1	file_stats	464	pgpgout	CULong	184	184
0x2168	sysstat-6.1.1	file_stats	464	pswpin	CULong	192	192
0x2168	sysstat-6.1.1	file_stats	464	pswpout	CULong	200	200
0x2168	sysstat-6.1.1	file_stats	464	frmkb	CULong	208	208
0x2168	sysstat-6.1.1	file_stats	464	bufkb	CULong	216	216
0x2168	sysstat-6.1.1	file_stats	464	camkb	CULong	224	224
0x2168	sysstat-6.1.1	file_stats	464	tlmkb	CULong	232	232
0x2168	sysstat-6.1.1	file_stats	464	frskb	CULong	240	240
0x2168	sysstat-6.1.1	file_stats	464	tlskb	CULong	248	248
0x2168	sysstat-6.1.1	file_stats	464	caskb	CULong	256	256
0x2168	sysstat-6.1.1	file_stats	464	nr_running	CULong	264	264
0x2168	sysstat-6.1.1	file_stats	464	pgfault	CULong	272	272
0x2168	sysstat-6.1.1	file_stats	464	pgmajfault	CULong	280	280
0x2168	sysstat-6.1.1	file_stats	464	dk_drive	U32	288	288
0x2168	sysstat-6.1.1	file_stats	464	dk_drive_rio	U32	292	292
0x2168	sysstat-6.1.1	file_stats	464	dk_drive_wio	U32	296	296
0x2168	sysstat-6.1.1	file_stats	464	dk_drive_rblk	U32	300	300
0x2168	sysstat-6.1.1	file_stats	464	dk_drive_wblk	U32	304	304
0x2168	sysstat-6.1.1	file_stats	464	file_used	U32	308	308
0x2168	sysstat-6.1.1	file_stats	464	inode_used	U32	312	312
0x2168	sysstat-6.1.1	file_stats	464	super_used	U32	316	316
0x2168	sysstat-6.1.1	file_stats	464	super_max	U32	320	320
0x2168	sysstat-6.1.1	file_stats	464	dquot_used	U32	324	324
0x2168	sysstat-6.1.1	file_stats	464	dquot_max	U32	328	328
0x2168	sysstat-6.1.1	file_stats	464	rtsig_queued	U32	332	332
0x2168	sysstat-6.1.1	file_stats	464	rtsig_max	U32	336	336
0x2168	sysstat-6.1.1	file_stats	464	sock_inuse	U32	340	340
0x2168	sysstat-6.1.1	file_stats	464	tcp_inuse	U32	344	344
0x2168	sysstat-6.1.1	file_stats	464	udp_inuse	U32	348	348
0x2168	sysstat-6.1.1	file_stats	464	raw_inuse	U32	352	352
0x2168	sysstat-6.1.1	file_stats	464	frag_inuse	U32	356	356
0x2168	sysstat-6.1.1	file_stats	464	dentry_stat	U32	360	360
0x2168	sysstat-6.1.1	file_stats	464	load_avg_1	U32	364	364
0x2168	sysstat-6.1.1	file_stats	464	load_avg_5	U32	368	368
0x2168	sysstat-6.1.1	file_stats	464	load_avg_15	U32	372	372
0x2168	sysstat-6.1.1	file_stats	464	nr_threads	U32	376	376
0x2168	sysstat-6.1.1	file_stats	464	nfs_rpccnt	U32	380	380
0x2168	sysstat-6.1.1	file_stats	464	nfs_rpcretrans	U32	384	384
0x2168	sysstat-6.1.1	file_stats	464	nfs_readcnt	U32	388	388
0x2168	sysstat-6.1.1	file_stats	464	nfs_writecnt	U32	392	392
0x2168	sysstat-6.1.1	file_stats	464	nfs_accesscnt	U32	396	396
0x2168	sysstat-6.1.1	file_stats	464	nfs_getattcnt	U32	400	400
0x2168	sysstat-6.1.1	file_stats	464	nfsd_rpccnt	U32	404	404
0x2168	sysstat-6.1.1	file_stats	464	nfsd_rpcbad	U32	408	408
0x2168	sysstat-6.1.1	file_stats	464	nfsd_netcnt	U32	412	412
0x2168	sysstat-6.1.1	file_stats	464	nfsd_netudpcnt	U32	416	416
0x2168	sysstat-6.1.1	file_stats	464	nfsd_nettcpcnt	U32	420	420
0x2168	sysstat-6.1.1	file_stats	464	nfsd_rchits	U32	424	424
0x2168	sysstat-6.1.1	file_stats	464	nfsd_rcmisses	U32	428	428
0x2168	sysstat-6.1.1	file_stats	464	nfsd_readcnt	U32	432	432
0x2168	sysstat-6.1.1	file_stats	464	nfsd_writecnt	U32	436	436
0x2168	sysstat-6.1.1	file_stats	464	nfsd_accesscnt	U32	440	440
0x2168	sysstat-6.1.1	file_stats	464	nfsd_getattcnt	U32	444	444
0x2168	sysstat-6.1.1	file_stats	464	record_type	U8	448	448
0x2168	sysstat-6.1.1	file_stats	464	hour	U8	449	449
0x2168	sysstat-6.1.1	file_stats	464	minute	U8	450	450
0x2168	sysstat-6.1.1	file_stats	464	second	U8	451	451
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_idle	U64	0	0
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_iowait	U64	16	16
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_user	U64	32	32
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_nice	U64	48	48
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_system	U64	64	64
0x2168	sysstat-6.1.1	stats_one_cpu	112	per_cpu_steal	U64	80	80
0x2168	sysstat-6.1.1	stats_serial	32	rx	U32	0	0
0x2168	sysstat-6.1.1	stats_serial	32	tx	U32	4	4
0x2168	sysstat-6.1.1	stats_serial	32	frame	U32	8	8
0x2168	sysstat-6.1.1	stats_serial	32	parity	U32	12	12
0x2168	sysstat-6.1.1	stats_serial	32	brk	U32	16	16
0x2168	sysstat-6.1.1	stats_serial	32	overrun	U32	20	20
0x2168	sysstat-6.1.1	stats_serial	32	line	U32	24	24
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_packets	CULong	0	0
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_packets	CULong	8	8
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_bytes	CULong	16	16
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_bytes	CULong	24	24
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_compressed	CULong	32	32
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_compressed	CULong	40	40
0x2168	sysstat-6.1.1	stats_net_dev	144	multicast	CULong	48	48
0x2168	sysstat-6.1.1	stats_net_dev	144	collisions	CULong	56	56
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_errors	CULong	64	64
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_errors	CULong	72	72
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_dropped	CULong	80	80
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_dropped	CULong	88	88
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2168	sysstat-6.1.1	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2168	sysstat-6.1.1	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2168	sysstat-6.1.1	stats_net_dev	144	interface	Bytes(16)	128	128
0x2168	sysstat-6.1.1	stats_irq_cpu	8	interrupt	U32	0	0
0x2168	sysstat-6.1.1	stats_irq_cpu	8	irq	U32	4	4
0x2168	sysstat-6.1.1	disk_stats	80	rd_sect	U64	0	0
0x2168	sysstat-6.1.1	disk_stats	80	wr_sect	U64	16	16
0x2168	sysstat-6.1.1	disk_stats	80	rd_ticks	CULong	32	32
0x2168	sysstat-6.1.1	disk_stats	80	wr_ticks	CULong	40	40
0x2168	sysstat-6.1.1	disk_stats	80	tot_ticks	CULong	48	48
0x2168	sysstat-6.1.1	disk_stats	80	rq_ticks	CULong	56	56
0x2168	sysstat-6.1.1	disk_stats	80	nr_ios	CULong	64	64
0x2168	sysstat-6.1.1	disk_stats	80	major	U32	72	72
0x2168	sysstat-6.1.1	disk_stats	80	minor	U32	76	76
0x2169	sysstat-6.1.3	file_hdr	240	sa_ust_time	CULong	0	0
0x2169	sysstat-6.1.3	file_hdr	240	sa_actflag	U32	8	8
0x2169	sysstat-6.1.3	file_hdr	240	sa_nr_pid	U32	12	12
0x2169	sysstat-6.1.3	file_hdr	240	sa_irqcpu	U32	16	16
0x2169	sysstat-6.1.3	file_hdr	240	sa_nr_disk	U32	20	20
0x2169	sysstat-6.1.3	file_hdr	240	sa_proc	U32	24	24
0x2169	sysstat-6.1.3	file_hdr	240	sa_serial	U32	28	28
0x2169	sysstat-6.1.3	file_hdr	240	sa_iface	U32	32	32
0x2169	sysstat-6.1.3	file_hdr	240	sa_magic	U16	36	36
0x2169	sysstat-6.1.3	file_hdr	240	sa_st_size	U16	38	38
0x2169	sysstat-6.1.3	file_hdr	240	sa_day	U8	40	40
0x2169	sysstat-6.1.3	file_hdr	240	sa_month	U8	41	41
0x2169	sysstat-6.1.3	file_hdr	240	sa_year	U8	42	42
0x2169	sysstat-6.1.3	file_hdr	240	sa_sizeof_long	U8	43	43
0x2169	sysstat-6.1.3	file_hdr	240	sa_sysname	Bytes(65)	44	44
0x2169	sysstat-6.1.3	file_hdr	240	sa_nodename	Bytes(65)	109	109
0x2169	sysstat-6.1.3	file_hdr	240	sa_release	Bytes(65)	174	174
0x2169	sysstat-6.1.3	file_stats	464	uptime	U64	0	0
0x2169	sysstat-6.1.3	file_stats	464	uptime0	U64	16	16
0x2169	sysstat-6.1.3	file_stats	464	context_swtch	U64	32	32
0x2169	sysstat-6.1.3	file_stats	464	cpu_user	U64	48	48
0x2169	sysstat-6.1.3	file_stats	464	cpu_nice	U64	64	64
0x2169	sysstat-6.1.3	file_stats	464	cpu_system	U64	80	80
0x2169	sysstat-6.1.3	file_stats	464	cpu_idle	U64	96	96
0x2169	sysstat-6.1.3	file_stats	464	cpu_iowait	U64	112	112
0x2169	sysstat-6.1.3	file_stats	464	cpu_steal	U64	128	128
0x2169	sysstat-6.1.3	file_stats	464	irq_sum	U64	144	144
0x2169	sysstat-6.1.3	file_stats	464	ust_time	CULong	160	160
0x2169	sysstat-6.1.3	file_stats	464	processes	CULong	168	168
0x2169	sysstat-6.1.3	file_stats	464	pgpgin	CULong	176	176
0x2169	sysstat-6.1.3	file_stats	464	pgpgout	CULong	184	184
0x2169	sysstat-6.1.3	file_stats	464	pswpin	CULong	192	192
0x2169	sysstat-6.1.3	file_stats	464	pswpout	CULong	200	200
0x2169	sysstat-6.1.3	file_stats	464	frmkb	CULong	208	208
0x2169	sysstat-6.1.3	file_stats	464	bufkb	CULong	216	216
0x2169	sysstat-6.1.3	file_stats	464	camkb	CULong	224	224
0x2169	sysstat-6.1.3	file_stats	464	tlmkb	CULong	232	232
0x2169	sysstat-6.1.3	file_stats	464	frskb	CULong	240	240
0x2169	sysstat-6.1.3	file_stats	464	tlskb	CULong	248	248
0x2169	sysstat-6.1.3	file_stats	464	caskb	CULong	256	256
0x2169	sysstat-6.1.3	file_stats	464	nr_running	CULong	264	264
0x2169	sysstat-6.1.3	file_stats	464	pgfault	CULong	272	272
0x2169	sysstat-6.1.3	file_stats	464	pgmajfault	CULong	280	280
0x2169	sysstat-6.1.3	file_stats	464	dk_drive	U32	288	288
0x2169	sysstat-6.1.3	file_stats	464	dk_drive_rio	U32	292	292
0x2169	sysstat-6.1.3	file_stats	464	dk_drive_wio	U32	296	296
0x2169	sysstat-6.1.3	file_stats	464	dk_drive_rblk	U32	300	300
0x2169	sysstat-6.1.3	file_stats	464	dk_drive_wblk	U32	304	304
0x2169	sysstat-6.1.3	file_stats	464	file_used	U32	308	308
0x2169	sysstat-6.1.3	file_stats	464	inode_used	U32	312	312
0x2169	sysstat-6.1.3	file_stats	464	super_used	U32	316	316
0x2169	sysstat-6.1.3	file_stats	464	super_max	U32	320	320
0x2169	sysstat-6.1.3	file_stats	464	dquot_used	U32	324	324
0x2169	sysstat-6.1.3	file_stats	464	dquot_max	U32	328	328
0x2169	sysstat-6.1.3	file_stats	464	rtsig_queued	U32	332	332
0x2169	sysstat-6.1.3	file_stats	464	rtsig_max	U32	336	336
0x2169	sysstat-6.1.3	file_stats	464	sock_inuse	U32	340	340
0x2169	sysstat-6.1.3	file_stats	464	tcp_inuse	U32	344	344
0x2169	sysstat-6.1.3	file_stats	464	udp_inuse	U32	348	348
0x2169	sysstat-6.1.3	file_stats	464	raw_inuse	U32	352	352
0x2169	sysstat-6.1.3	file_stats	464	frag_inuse	U32	356	356
0x2169	sysstat-6.1.3	file_stats	464	dentry_stat	U32	360	360
0x2169	sysstat-6.1.3	file_stats	464	load_avg_1	U32	364	364
0x2169	sysstat-6.1.3	file_stats	464	load_avg_5	U32	368	368
0x2169	sysstat-6.1.3	file_stats	464	load_avg_15	U32	372	372
0x2169	sysstat-6.1.3	file_stats	464	nr_threads	U32	376	376
0x2169	sysstat-6.1.3	file_stats	464	nfs_rpccnt	U32	380	380
0x2169	sysstat-6.1.3	file_stats	464	nfs_rpcretrans	U32	384	384
0x2169	sysstat-6.1.3	file_stats	464	nfs_readcnt	U32	388	388
0x2169	sysstat-6.1.3	file_stats	464	nfs_writecnt	U32	392	392
0x2169	sysstat-6.1.3	file_stats	464	nfs_accesscnt	U32	396	396
0x2169	sysstat-6.1.3	file_stats	464	nfs_getattcnt	U32	400	400
0x2169	sysstat-6.1.3	file_stats	464	nfsd_rpccnt	U32	404	404
0x2169	sysstat-6.1.3	file_stats	464	nfsd_rpcbad	U32	408	408
0x2169	sysstat-6.1.3	file_stats	464	nfsd_netcnt	U32	412	412
0x2169	sysstat-6.1.3	file_stats	464	nfsd_netudpcnt	U32	416	416
0x2169	sysstat-6.1.3	file_stats	464	nfsd_nettcpcnt	U32	420	420
0x2169	sysstat-6.1.3	file_stats	464	nfsd_rchits	U32	424	424
0x2169	sysstat-6.1.3	file_stats	464	nfsd_rcmisses	U32	428	428
0x2169	sysstat-6.1.3	file_stats	464	nfsd_readcnt	U32	432	432
0x2169	sysstat-6.1.3	file_stats	464	nfsd_writecnt	U32	436	436
0x2169	sysstat-6.1.3	file_stats	464	nfsd_accesscnt	U32	440	440
0x2169	sysstat-6.1.3	file_stats	464	nfsd_getattcnt	U32	444	444
0x2169	sysstat-6.1.3	file_stats	464	record_type	U8	448	448
0x2169	sysstat-6.1.3	file_stats	464	hour	U8	449	449
0x2169	sysstat-6.1.3	file_stats	464	minute	U8	450	450
0x2169	sysstat-6.1.3	file_stats	464	second	U8	451	451
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_idle	U64	0	0
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_iowait	U64	16	16
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_user	U64	32	32
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_nice	U64	48	48
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_system	U64	64	64
0x2169	sysstat-6.1.3	stats_one_cpu	112	per_cpu_steal	U64	80	80
0x2169	sysstat-6.1.3	stats_serial	32	rx	U32	0	0
0x2169	sysstat-6.1.3	stats_serial	32	tx	U32	4	4
0x2169	sysstat-6.1.3	stats_serial	32	frame	U32	8	8
0x2169	sysstat-6.1.3	stats_serial	32	parity	U32	12	12
0x2169	sysstat-6.1.3	stats_serial	32	brk	U32	16	16
0x2169	sysstat-6.1.3	stats_serial	32	overrun	U32	20	20
0x2169	sysstat-6.1.3	stats_serial	32	line	U32	24	24
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_packets	CULong	0	0
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_packets	CULong	8	8
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_bytes	CULong	16	16
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_bytes	CULong	24	24
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_compressed	CULong	32	32
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_compressed	CULong	40	40
0x2169	sysstat-6.1.3	stats_net_dev	144	multicast	CULong	48	48
0x2169	sysstat-6.1.3	stats_net_dev	144	collisions	CULong	56	56
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_errors	CULong	64	64
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_errors	CULong	72	72
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_dropped	CULong	80	80
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_dropped	CULong	88	88
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_fifo_errors	CULong	96	96
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_fifo_errors	CULong	104	104
0x2169	sysstat-6.1.3	stats_net_dev	144	rx_frame_errors	CULong	112	112
0x2169	sysstat-6.1.3	stats_net_dev	144	tx_carrier_errors	CULong	120	120
0x2169	sysstat-6.1.3	stats_net_dev	144	interface	Bytes(16)	128	128
0x2169	sysstat-6.1.3	stats_irq_cpu	8	interrupt	U32	0	0
0x2169	sysstat-6.1.3	stats_irq_cpu	8	irq	U32	4	4
0x2169	sysstat-6.1.3	disk_stats	80	rd_sect	U64	0	0
0x2169	sysstat-6.1.3	disk_stats	80	wr_sect	U64	16	16
0x2169	sysstat-6.1.3	disk_stats	80	rd_ticks	CULong	32	32
0x2169	sysstat-6.1.3	disk_stats	80	wr_ticks	CULong	40	40
0x2169	sysstat-6.1.3	disk_stats	80	tot_ticks	CULong	48	48
0x2169	sysstat-6.1.3	disk_stats	80	rq_ticks	CULong	56	56
0x2169	sysstat-6.1.3	disk_stats	80	nr_ios	CULong	64	64
0x2169	sysstat-6.1.3	disk_stats	80	major	U32	72	72
0x2169	sysstat-6.1.3	disk_stats	80	minor	U32	76	76
0x216a	sysstat-7.1.2	file_hdr	240	sa_ust_time	CULong	0	0
0x216a	sysstat-7.1.2	file_hdr	240	sa_actflag	U32	8	8
0x216a	sysstat-7.1.2	file_hdr	240	sa_nr_pid	U32	12	12
0x216a	sysstat-7.1.2	file_hdr	240	sa_irqcpu	U32	16	16
0x216a	sysstat-7.1.2	file_hdr	240	sa_nr_disk	U32	20	20
0x216a	sysstat-7.1.2	file_hdr	240	sa_proc	U32	24	24
0x216a	sysstat-7.1.2	file_hdr	240	sa_serial	U32	28	28
0x216a	sysstat-7.1.2	file_hdr	240	sa_iface	U32	32	32
0x216a	sysstat-7.1.2	file_hdr	240	sa_magic	U16	36	36
0x216a	sysstat-7.1.2	file_hdr	240	sa_st_size	U16	38	38
0x216a	sysstat-7.1.2	file_hdr	240	sa_day	U8	40	40
0x216a	sysstat-7.1.2	file_hdr	240	sa_month	U8	41	41
0x216a	sysstat-7.1.2	file_hdr	240	sa_year	U8	42	42
0x216a	sysstat-7.1.2	file_hdr	240	sa_sizeof_long	U8	43	43
0x216a	sysstat-7.1.2	file_hdr	240	sa_sysname	Bytes(65)	44	44
0x216a	sysstat-7.1.2	file_hdr	240	sa_nodename	Bytes(65)	109	109
0x216a	sysstat-7.1.2	file_hdr	240	sa_release	Bytes(65)	174	174
0x216a	sysstat-7.1.2	file_stats	464	uptime	U64	0	0
0x216a	sysstat-7.1.2	file_stats	464	uptime0	U64	16	16
0x216a	sysstat-7.1.2	file_stats	464	context_swtch	U64	32	32
0x216a	sysstat-7.1.2	file_stats	464	cpu_user	U64	48	48
0x216a	sysstat-7.1.2	file_stats	464	cpu_nice	U64	64	64
0x216a	sysstat-7.1.2	file_stats	464	cpu_system	U64	80	80
0x216a	sysstat-7.1.2	file_stats	464	cpu_idle	U64	96	96
0x216a	sysstat-7.1.2	file_stats	464	cpu_iowait	U64	112	112
0x216a	sysstat-7.1.2	file_stats	464	cpu_steal	U64	128	128
0x216a	sysstat-7.1.2	file_stats	464	irq_sum	U64	144	144
0x216a	sysstat-7.1.2	file_stats	464	ust_time	CULong	160	160
0x216a	sysstat-7.1.2	file_stats	464	processes	CULong	168	168
0x216a	sysstat-7.1.2	file_stats	464	pgpgin	CULong	176	176
0x216a	sysstat-7.1.2	file_stats	464	pgpgout	CULong	184	184
0x216a	sysstat-7.1.2	file_stats	464	pswpin	CULong	192	192
0x216a	sysstat-7.1.2	file_stats	464	pswpout	CULong	200	200
0x216a	sysstat-7.1.2	file_stats	464	frmkb	CULong	208	208
0x216a	sysstat-7.1.2	file_stats	464	bufkb	CULong	216	216
0x216a	sysstat-7.1.2	file_stats	464	camkb	CULong	224	224
0x216a	sysstat-7.1.2	file_stats	464	tlmkb	CULong	232	232
0x216a	sysstat-7.1.2	file_stats	464	frskb	CULong	240	240
0x216a	sysstat-7.1.2	file_stats	464	tlskb	CULong	248	248
0x216a	sysstat-7.1.2	file_stats	464	caskb	CULong	256	256
0x216a	sysstat-7.1.2	file_stats	464	nr_running	CULong	264	264
0x216a	sysstat-7.1.2	file_stats	464	pgfault	CULong	272	272
0x216a	sysstat-7.1.2	file_stats	464	pgmajfault	CULong	280	280
0x216a	sysstat-7.1.2	file_stats	464	dk_drive	U32	288	288
0x216a	sysstat-7.1.2	file_stats	464	dk_drive_rio	U32	292	292
0x216a	sysstat-7.1.2	file_stats	464	dk_drive_wio	U32	296	296
0x216a	sysstat-7.1.2	file_stats	464	dk_drive_rblk	U32	300	300
0x216a	sysstat-7.1.2	file_stats	464	dk_drive_wblk	U32	304	304
0x216a	sysstat-7.1.2	file_stats	464	file_used	U32	308	308
0x216a	sysstat-7.1.2	file_stats	464	inode_used	U32	312	312
0x216a	sysstat-7.1.2	file_stats	464	super_used	U32	316	316
0x216a	sysstat-7.1.2	file_stats	464	super_max	U32	320	320
0x216a	sysstat-7.1.2	file_stats	464	dquot_used	U32	324	324
0x216a	sysstat-7.1.2	file_stats	464	dquot_max	U32	328	328
0x216a	sysstat-7.1.2	file_stats	464	rtsig_queued	U32	332	332
0x216a	sysstat-7.1.2	file_stats	464	rtsig_max	U32	336	336
0x216a	sysstat-7.1.2	file_stats	464	sock_inuse	U32	340	340
0x216a	sysstat-7.1.2	file_stats	464	tcp_inuse	U32	344	344
0x216a	sysstat-7.1.2	file_stats	464	udp_inuse	U32	348	348
0x216a	sysstat-7.1.2	file_stats	464	raw_inuse	U32	352	352
0x216a	sysstat-7.1.2	file_stats	464	frag_inuse	U32	356	356
0x216a	sysstat-7.1.2	file_stats	464	dentry_stat	U32	360	360
0x216a	sysstat-7.1.2	file_stats	464	load_avg_1	U32	364	364
0x216a	sysstat-7.1.2	file_stats	464	load_avg_5	U32	368	368
0x216a	sysstat-7.1.2	file_stats	464	load_avg_15	U32	372	372
0x216a	sysstat-7.1.2	file_stats	464	nr_threads	U32	376	376
0x216a	sysstat-7.1.2	file_stats	464	nfs_rpccnt	U32	380	380
0x216a	sysstat-7.1.2	file_stats	464	nfs_rpcretrans	U32	384	384
0x216a	sysstat-7.1.2	file_stats	464	nfs_readcnt	U32	388	388
0x216a	sysstat-7.1.2	file_stats	464	nfs_writecnt	U32	392	392
0x216a	sysstat-7.1.2	file_stats	464	nfs_accesscnt	U32	396	396
0x216a	sysstat-7.1.2	file_stats	464	nfs_getattcnt	U32	400	400
0x216a	sysstat-7.1.2	file_stats	464	nfsd_rpccnt	U32	404	404
0x216a	sysstat-7.1.2	file_stats	464	nfsd_rpcbad	U32	408	408
0x216a	sysstat-7.1.2	file_stats	464	nfsd_netcnt	U32	412	412
0x216a	sysstat-7.1.2	file_stats	464	nfsd_netudpcnt	U32	416	416
0x216a	sysstat-7.1.2	file_stats	464	nfsd_nettcpcnt	U32	420	420
0x216a	sysstat-7.1.2	file_stats	464	nfsd_rchits	U32	424	424
0x216a	sysstat-7.1.2	file_stats	464	nfsd_rcmisses	U32	428	428
